stage,log_lower90,log_ior,permutation
1,-0.260264906100604,-0.00449062208600637,5
2,-0.216493748581783,0.0431061185876516,5
3,-0.285164327887404,0.0909963080005021,5
4,-0.395013750117395,0.139987867349118,5
5,-0.520739624621941,0.190485819371919,5
6,-0.655076006237206,0.241992757133779,5
7,-0.794710891722194,0.293566473895568,5
1,-0.595976714714469,-0.0987321623186395,5
2,-0.335378525995568,0.0174534320019455,5
3,-0.160746444027855,0.135565703453834,5
4,-0.10196415016871,0.256071062025173,5
5,-0.119199431195728,0.379150836809638,5
6,-0.176000625402389,0.504197446312038,5
7,-0.256085885500264,0.628314047064628,5
1,-1.33097690566293,-0.0913332141937744,5
2,-0.909689843722187,0.217969152246199,5
3,-0.614545264409721,0.536227797061855,5
4,-0.330081093701796,0.895356907959892,5
5,0.0353513760181881,1.33083561110537,5
6,0.461178633041604,1.82231773474503,5
7,0.875431189791648,2.3398216915027,5
1,-0.00631491241642152,8.61623458359162e-06,5
2,-0.00528664285319153,-3.62377064089259e-06,5
3,-0.00788837233294956,-1.66372954497618e-05,5
4,-0.0122561994409443,-3.160039826966e-05,5
5,-0.0175200121062061,-4.88675056553589e-05,5
6,-0.0233670203282667,-6.78831221518905e-05,5
7,-0.029509163542696,-8.75519176002371e-05,5
1,-0.0405345580728654,-0.000437614062062774,5
2,-0.0696757953701034,0.00111570752549017,5
3,-0.158808184525685,0.0026776701195903,5
4,-0.25130717027782,0.00425789536943366,5
5,-0.345766584036682,0.00586418457372107,5
6,-0.441233174469927,0.00748422400148963,5
7,-0.537201041739292,0.00910983402883669,5
1,-0.00405880098893459,-2.97489845557664e-06,5
2,-0.00372324846686446,-9.56869880308631e-06,5
3,-0.0047295413910616,-1.60842187266752e-05,5
4,-0.00636994216113972,-2.24466943841151e-05,5
5,-0.008238432890352,-2.85875801377955e-05,5
6,-0.0102262968345367,-3.43767476840284e-05,5
7,-0.0123333950884882,-4.00245328568971e-05,5
1,-0.00491114756558618,-3.87388943057232e-06,5
2,-0.0046176735364924,1.18326751028519e-05,5
3,-0.00657077197896216,2.76265126801789e-05,5
4,-0.00937503938032265,4.35831989200608e-05,5
5,-0.0124552434380425,5.97469351601987e-05,5
6,-0.0156829948736246,7.60935949992714e-05,5
7,-0.019010925958651,9.2272294311968e-05,5
1,-1.28028608020261,0.0891458810313424,5
2,-0.457280423367493,0.580785778355764,5
3,0.183511556014257,1.07396936247555,5
4,0.664334095124899,1.57976173321977,5
5,1.0161154478921,2.08455606633098,5
6,1.24170157457417,2.56003867129757,5
7,1.33116692206652,3.0235631771468,5
1,-1.16255306305441,0.30987851591162,5
2,-0.820976104786607,0.510365337098594,5
3,-0.553349524836931,0.700824755663007,5
4,-0.298132272425084,0.864131323952685,5
5,-0.0198837872113325,0.978183381985527,5
6,0.141330457134063,1.04342215315486,5
7,-0.046925641013535,1.0920000216621,5
1,-0.0189492311734458,-7.40957414846477e-05,5
2,-0.0088897926316976,-1.83453294759772e-05,5
3,-0.0129630422922847,3.86584509612931e-05,5
4,-0.0253347928713936,9.73639413395233e-05,5
5,-0.039018575044949,0.000157454171775484,5
6,-0.0530075754525782,0.000217673871136803,5
7,-0.0668522936615567,0.000276454491483946,5
1,-0.0064092324639512,-6.29429234333401e-06,5
2,-0.00598902576964854,2.08730739092999e-05,5
3,-0.00838956334376734,4.8159326777153e-05,5
4,-0.0118897124897766,7.5661559074014e-05,5
5,-0.015753783353739,0.000103537073335325,5
6,-0.0198060030770774,0.000131625689820947,5
7,-0.0240457101198917,0.000160194945354686,5
1,-0.524314266136922,-0.0558076820874867,5
2,-0.289078689408448,0.0600690348824364,5
3,-0.214688304370639,0.177218562678909,5
4,-0.256274140911309,0.296535970378182,5
5,-0.342689675715312,0.415764537886378,5
6,-0.446192797700139,0.531018501267796,5
7,-0.564662055856381,0.644001824331025,5
1,-0.0122064246953267,-1.34664875490742e-05,6
2,-0.0139536725311926,9.78035103917918e-05,6
3,-0.0232757087348947,0.00020936636586022,6
4,-0.0343374073920327,0.000321377730537975,6
5,-0.0458695255007958,0.000433768932428968,6
6,-0.0576182189304418,0.000546165744902627,6
7,-0.0693911558503789,0.000656429278615534,6
1,-0.261723520657487,-0.00973513661983727,6
2,-0.230286898411226,0.0289524537971442,6
3,-0.38587522707639,0.0678418003592496,6
4,-0.58415563946229,0.107062616381212,6
5,-0.793439394701924,0.146527509864281,6
6,-1.00663007489665,0.185894372563537,6
7,-1.21937203865419,0.224535066403508,6
1,-0.220391674108986,0.00240478481887418,6
2,-0.188457635707587,0.0464275299522039,6
3,-0.23912965063055,0.0903138345803538,6
4,-0.317157203768677,0.133749162218315,6
5,-0.40064465318848,0.176087922896053,6
6,-0.483586687226497,0.216648605910344,6
7,-0.569356589082391,0.25630350156086,6
1,-0.0109211735221502,-3.71031464485583e-06,6
2,-0.0118879948911755,5.4432242807323e-05,6
3,-0.0186758845485271,0.000112620538577524,6
4,-0.0270380410385457,0.000170792271078746,6
5,-0.0358022274970709,0.000228614030227448,6
6,-0.0446758127107451,0.00028536465677842,6
7,-0.0535935451735221,0.000340591599104378,6
1,-6.28849868273088,-0.0858358665243637,6
2,-2.6102137568322,1.2057314379321,6
3,0.232490319863977,2.45272007640197,6
4,1.50602254844269,3.41639711719271,6
6,-0.142587641705929,2.03015759340712,6
7,-3.59319767328819,0.360721122391983,6
1,-0.89864698214268,-0.0700894625504791,6
2,-0.485112766753782,0.166200368028331,6
3,-0.140097653684246,0.40448696436416,6
4,0.154958457834973,0.647367019560996,6
5,0.409328842820668,0.89736344522197,6
6,0.596908277128333,1.15508425966491,6
7,0.686409274157446,1.41673385812358,6
1,-0.205755374109916,-0.0028287427947582,6
2,-0.215138487216438,0.0290781281045973,6
3,-0.346105435091821,0.0610280741931066,6
4,-0.503516764335727,0.0930316781818084,6
5,-0.666972504588746,0.124993584713359,6
6,-0.832240406313853,0.156756500635612,6
7,-1.00014885516867,0.188432992780584,6
1,-0.491809339406846,0.00241852824802091,6
2,-0.536383213871194,-0.133269663632636,6
3,-0.65293444845061,-0.269223988612107,6
4,-0.825192346763516,-0.40565278955392,6
5,-1.03148418517103,-0.542527012671679,6
6,-1.2630864051026,-0.678453449849311,6
7,-1.5213433010967,-0.811961637344151,6
1,-0.449847504754202,-0.0432462671124485,6
2,-0.502205099323929,-0.143609687536723,6
3,-0.624274217650751,-0.243119658051267,6
4,-0.78620480437901,-0.340443973609462,6
5,-0.963294528341003,-0.434053822078878,6
6,-1.14191758931209,-0.520579791477283,6
7,-1.32767630848914,-0.600768266703251,6
1,-0.38414523047382,-0.0492219672657095,6
2,-0.220115450403187,0.0297252841434457,6
3,-0.151743573685243,0.109843087879498,6
4,-0.162230354020605,0.192318218797749,6
5,-0.207946931811192,0.276510341784313,6
6,-0.26746568165483,0.359306652312066,6
7,-0.336388449397628,0.440037001229241,6
1,-1.13521417778615,0.033030659966296,6
2,-0.545647523336689,0.377857659859258,6
3,-0.0699692595234038,0.721282074799933,6
4,0.314095658073198,1.06041359646571,6
5,0.624236863242798,1.38927574178618,6
6,0.840192291937408,1.70245665009306,6
7,0.932680519830472,2.01334805642022,6
1,-0.00626740263410933,9.2760276917403e-06,6
2,-0.00549098227607533,4.24052118930263e-06,6
3,-0.00674592695045071,-7.74021977623107e-07,6
4,-0.00906624570293212,-5.75686463744063e-06,6
5,-0.0117886556405765,-1.05080140269109e-05,6
6,-0.0147344834425223,-1.54113167454284e-05,6
7,-0.0178869167534805,-2.0606443056792e-05,6
1,-0.00671260496032453,6.75088319646022e-06,6
2,-0.00578916265973878,-1.47056350296992e-06,6
3,-0.00751135017353218,-9.94346626459475e-06,6
4,-0.0105340727062452,-1.86395713592802e-05,6
5,-0.0140037978458911,-2.74293199860054e-05,6
6,-0.0176275638275566,-3.56496219540148e-05,6
7,-0.0213101440675929,-4.27528933713006e-05,6
1,-0.607050741770533,0.0298890642902165,6
2,-0.643392417781261,-0.143641293592553,6
3,-0.764511827788714,-0.318653855273169,6
4,-0.965743020590588,-0.497204883905467,6
5,-1.23639090673561,-0.682709597985836,6
6,-1.58030105955059,-0.878793944917049,6
7,-1.98367236258121,-1.07911075951975,6
1,-0.0235414044000963,-3.89736634360816e-05,6
2,-0.0471078578722014,0.00028640764967669,6
3,-0.0944324735416116,0.000612586384909797,6
4,-0.143709993888359,0.000939981485270636,6
5,-0.193399732364011,0.00126757106338093,6
6,-0.24273048151314,0.00159144576649251,6
7,-0.29097522589803,0.00190673103459549,6
1,-0.279771504564157,0.0266309177458783,6
2,-0.239165825451915,0.0814816661770723,6
3,-0.260238609762332,0.135680665750226,6
4,-0.306661989142336,0.188737255468137,6
5,-0.360843772324674,0.240008559726116,6
6,-0.4215713019216,0.290195846775766,6
7,-0.49240598224739,0.340399889645422,6
1,-0.123055420337266,-0.00416346838837933,6
2,-0.192901438424227,-0.0204776866826397,6
3,-0.305766391292035,-0.0366519739385027,6
4,-0.425052626846133,-0.0524381383097747,6
5,-0.540973409401776,-0.0675162625660022,6
6,-0.652199998321297,-0.0818530492297436,6
7,-0.763325907960073,-0.0959386622068985,6
1,-0.00480017733618165,1.9297496054449e-06,6
2,-0.00456612782885482,-1.18393629859881e-05,6
3,-0.00636354051237923,-2.56641005922376e-05,6
4,-0.00896247511344961,-3.96138110732025e-05,6
5,-0.0118332844442189,-5.37744764761428e-05,6
6,-0.0148609070884188,-6.82118032724333e-05,6
7,-0.0180162164335895,-8.27409122328149e-05,6
1,-0.015327736529193,2.44089842764694e-05,6
2,-0.0124384279977194,-1.02353142361622e-05,6
3,-0.0199852235400239,-4.59188752133244e-05,6
4,-0.0315361185997362,-8.41563836662118e-05,6
5,-0.0450014502794739,-0.000126900328703883,6
6,-0.0604549437354466,-0.000176201281994359,6
7,-0.0777005181916481,-0.000231417735869321,6
1,-0.577542609916084,0.0203458450041278,6
2,-0.360590303505659,0.158143854114436,6
3,-0.274121570198289,0.295424538763817,6
4,-0.269391518602519,0.431865469953746,6
5,-0.30880578367404,0.570254614726286,6
6,-0.385485609301812,0.714424996251844,6
7,-0.4970517750124,0.864693430834516,6
1,-0.135636774547455,-0.000657253305606176,7
2,-0.238530374893011,0.0135593465507666,7
3,-0.447166045569423,0.0277816396028054,7
4,-0.666544341010662,0.0419859157800113,7
5,-0.886489036576908,0.056081925566974,7
6,-1.10412964439073,0.0699698504143922,7
7,-1.3218134593046,0.0837788559613513,7
1,-0.583220061242305,-0.00514381704540412,7
2,-0.386744633707137,0.133059750449203,7
3,-0.33450546824719,0.271258386169153,7
4,-0.358319483561477,0.409149862701069,7
5,-0.408901024334464,0.545845679337813,7
6,-0.471110052915352,0.679551545125545,7
7,-0.546808003860404,0.808935807308891,7
1,-0.0193133251459381,1.01755177399632e-05,7
2,-0.0174561916711033,-8.90515291751548e-05,7
3,-0.0222183641552477,-0.000189121664565306,7
4,-0.0302125024786014,-0.00029207876916848,7
5,-0.0394382460186004,-0.000400033244582154,7
6,-0.0493604797014189,-0.000512282514948836,7
7,-0.0599218443995143,-0.000628384672472837,7
1,-0.0181181263501173,-6.04347202717293e-05,7
2,-0.0215295388088072,0.000145708909694342,7
3,-0.0420230700355591,0.000353336557695094,7
4,-0.0651731052525402,0.000563923129705657,7
5,-0.0890986948595875,0.000777252531152683,7
6,-0.113189702657191,0.000989979792094253,7
7,-0.137357604684869,0.00120155948886058,7
1,-0.441835572036025,-0.00713763306894055,7
2,-0.289106101630086,0.0996920067333571,7
3,-0.244174396413041,0.206579532845349,7
4,-0.256584516800725,0.31341668295603,7
5,-0.288939077810638,0.419639448654078,7
6,-0.328805822358691,0.523637679479686,7
7,-0.37630926747082,0.623701524613157,7
1,-0.0129966642697401,-1.46709809163426e-05,7
2,-0.0113752488094585,4.56431417461545e-06,7
3,-0.0143361886414716,2.39274190754202e-05,7
4,-0.0195718845265249,4.31457923744105e-05,7
5,-0.0255996472952301,6.16730920608433e-05,7
6,-0.0320187778230392,7.91659700913883e-05,7
7,-0.0387475199083057,9.46648799899918e-05,7
1,-0.00976135033912208,-9.10985771263029e-07,7
2,-0.00863780733217536,-1.49845366337331e-07,7
3,-0.0106463757532626,5.02356733989018e-07,7
4,-0.014263901593505,8.98047217923192e-07,7
5,-0.018490819660938,8.36325401820659e-07,7
6,-0.0230583088060726,1.09903427691904e-07,7
7,-0.0279459414470648,-1.05716112308585e-06,7
1,-0.446116308202092,-0.0118064252772658,7
2,-0.327824623152226,0.0792067287967511,7
3,-0.382045107921198,0.170474284825144,7
4,-0.50694856244014,0.262181618536398,7
5,-0.654320282148975,0.354197129213609,7
6,-0.810940405287563,0.445418118120585,7
7,-0.971829572539385,0.533901932937315,7
1,-0.00434013985608629,4.90393796681587e-08,7
2,-0.0039035436254835,-3.44350725267617e-06,7
3,-0.00493245009210542,-6.97803693672228e-06,7
4,-0.00668031937825175,-1.06043119938448e-05,7
5,-0.00869349899741829,-1.42792058088759e-05,7
6,-0.0108622681371291,-1.81336097480056e-05,7
7,-0.0131742768899578,-2.21459866054374e-05,7
1,-0.00622756524662594,1.68362290953183e-06,7
2,-0.00655723117162548,-2.67376506402073e-05,7
3,-0.00997808284127338,-5.52112328087162e-05,7
4,-0.0143422914442798,-8.37851121016087e-05,7
5,-0.0189873751260631,-0.000112459033848822,7
6,-0.0237850161775539,-0.000141272381209312,7
7,-0.0287365039315686,-0.000170357542798705,7
1,-0.00522437450406003,2.76138653276803e-07,7
2,-0.00473468246455658,-1.03329038010358e-05,7
3,-0.00604362563951361,-2.08762217530634e-05,7
4,-0.00818971178359115,-3.08450111625724e-05,7
5,-0.0106107585379897,-3.97961835489902e-05,7
6,-0.0131867434981934,-4.82557299679165e-05,7
7,-0.0159321836120708,-5.70023130683772e-05,7
1,-1.42407875065686,-0.207500226985233,7
2,-0.983395851092116,0.117552805580857,7
3,-0.839531120794283,0.447182362837567,7
4,-0.839449784002021,0.784327534289742,7
5,-0.877653690825722,1.13161500810287,7
6,-0.941373343721409,1.49944889364173,7
7,-1.04474502067576,1.87759094950831,7
1,-0.213695923306607,-0.00751659713735675,7
2,-0.194387628485713,0.0235596772415794,7
3,-0.333535075430877,0.05475117584345,7
4,-0.505693048611034,0.0860766376052999,7
5,-0.686923186360741,0.117646714602199,7
6,-0.872209152391697,0.149267480143807,7
7,-1.0602781440005,0.180796274056128,7
1,-0.972238557523635,-0.0390413363967976,7
2,-0.51912899529289,0.233842194852915,7
3,-0.169268434213931,0.507679556760614,7
4,0.105099718395048,0.783394458367082,7
5,0.334837295119695,1.06122162428019,7
6,0.520940344448689,1.33958145347827,7
7,0.640674346356704,1.61545047028583,7
1,-0.0128403192642159,-3.00007167624017e-05,7
2,-0.00974149469407974,8.84305507309335e-06,7
3,-0.0161419357847785,4.81559554117439e-05,7
4,-0.0257534487264642,8.86078102144694e-05,7
5,-0.0363657184754588,0.000130819173715935,7
6,-0.0475662064864421,0.000174633647294975,7
7,-0.0591413529404113,0.000219288449705424,7
1,-0.00517522536415785,2.12337366622961e-06,7
2,-0.00525418107385362,1.01641468388536e-05,7
3,-0.00731164410355074,1.81659597311423e-05,7
4,-0.0101255136154886,2.62865623676944e-05,7
5,-0.0131954385708564,3.44726080783175e-05,7
6,-0.0163610404731128,4.24435431014558e-05,7
7,-0.0196193216765406,5.02257317656074e-05,7
1,-0.606434105948176,-0.0279241942333739,7
2,-0.383209305643999,0.107997861414761,7
3,-0.335698658197853,0.244563768668526,7
4,-0.388792450932602,0.382456757556303,7
5,-0.482232978823386,0.52193400150017,7
6,-0.597035355607616,0.661390161303106,7
7,-0.726762647358953,0.797138722347781,7
1,-0.0175072476474001,1.06853706141052e-05,7
2,-0.0152752861773237,0.000230617297658498,7
3,-0.0186530655957252,0.000450002373226788,7
4,-0.0249201028986649,0.000667332615002181,7
5,-0.0322900454984267,0.000880191351764204,7
6,-0.0402763522848331,0.0010891247482423,7
7,-0.0488289211338264,0.00129966913510771,7
1,-0.00981920705487226,-9.50540119859511e-06,7
2,-0.00850017724479266,2.79127951063884e-06,7
3,-0.0109698496599175,1.51819598377401e-05,7
4,-0.0152808444843239,2.77873524625605e-05,7
5,-0.0202428449338365,4.06359744191676e-05,7
6,-0.0255628769345384,5.38347008234297e-05,7
7,-0.0313212179267979,6.85008370391316e-05,7
1,-1.80487607856895,-0.308403277929271,7
2,-1.99707743556352,-0.585195911909247,7
3,-2.2864848851672,-0.854581195859034,7
4,-2.59514300377501,-1.10917270494057,7
5,-2.89471934314375,-1.34896602573287,7
6,-3.23735029049425,-1.58849822518439,7
7,-3.66455825907286,-1.83403078236177,7
1,-0.149636676144299,0.00228674724030054,8
2,-0.193815640967525,0.0233117655593373,8
3,-0.310435206738754,0.0442607399095696,8
4,-0.440587642533634,0.0650599794654587,8
5,-0.574942665232714,0.085889286250282,8
6,-0.711648944008964,0.106736345507999,8
7,-0.851659353672301,0.127714671761717,8
1,-0.709189954650941,1.96678637374966,8
2,-0.143904573676936,1.7455401238912,8
3,0.263367555789334,1.49706320275674,8
4,0.453350934719705,1.25601542322465,8
5,0.449390441646681,1.05498885588862,8
6,0.334675066740547,0.916244387732605,8
7,0.0125408889265812,0.850137617945096,8
1,-0.426345714407059,0.019869018783309,8
2,-0.523791218039127,-0.0820587717123873,8
3,-0.790581204687551,-0.184276690410583,8
4,-1.11790264170155,-0.28632365742653,8
5,-1.4631894589977,-0.388740232046815,8
6,-1.82247301238536,-0.492562642926578,8
7,-2.19562631891113,-0.597181046807668,8
1,-0.00777697483932769,-2.47178980750107e-06,8
2,-0.00716702287787602,-1.3383425218727e-05,8
3,-0.00923154211543826,-2.43935205741508e-05,8
4,-0.0125579092077481,-3.58018380026692e-05,8
5,-0.0163555334988593,-4.75884749473465e-05,8
6,-0.0204048288584174,-5.94716701387554e-05,8
7,-0.0247036287064229,-7.17031753465491e-05,8
1,-0.1273977793708,0.0102538661896894,8
2,-0.12823137541164,-0.0160886674591922,8
3,-0.213489325803247,-0.0425772072719601,8
4,-0.328863983719771,-0.0690445954871306,8
5,-0.451808931865661,-0.0954774627535899,8
6,-0.576282880912684,-0.121530876392123,8
7,-0.701731798039724,-0.147213723386742,8
1,-0.727686534277514,-0.0208316890544999,8
2,-0.440152871160937,0.149966306558769,8
3,-0.350473478087269,0.321272288416862,8
4,-0.384254756774321,0.4934890525535,8
5,-0.473489173718635,0.667012644425504,8
6,-0.59893993137664,0.842142539946761,8
7,-0.751494944727172,1.01509058325043,8
1,-1.68390094682723,0.213850300999097,8
2,-1.7195164505667,-0.0812717398246523,8
3,-2.56978352769537,-0.383170992629102,8
4,-3.82367140061362,-0.701679653088801,8
1,-0.919100318810993,1.49302515691384,8
2,-0.386727907520868,1.50695947731989,8
3,-0.052097679457815,1.48556620879053,8
4,0.119781686702405,1.39642099740094,8
5,0.0363253732635194,1.21614091903911,8
6,-0.562471310518825,0.982238109672296,8
7,-1.5686486339092,0.739346519025668,8
1,-0.00555999236319374,-8.16745385989748e-07,8
2,-0.00521904083349481,-1.43660308440374e-05,8
3,-0.00692763639189634,-2.78855334308048e-05,8
4,-0.00951630394603272,-4.13164725490134e-05,8
5,-0.0123981803259112,-5.45468463455379e-05,8
6,-0.0154299599724364,-6.75185538567824e-05,8
7,-0.0186106077377547,-8.03988809909839e-05,8
1,-0.806570428467642,0.0947259455906382,8
2,-0.826782145884665,-0.0378387074328517,8
3,-1.25195026738895,-0.174551945883651,8
4,-1.89552953725442,-0.322081301434745,8
5,-2.68259328554344,-0.488185903862679,8
6,-3.60536309857867,-0.675221971699594,8
7,-4.6223008378113,-0.874841425734703,8
1,-0.727284230201143,-0.0809281285067511,8
2,-0.363030511602254,0.138564135302739,8
3,-0.0681154041411896,0.359125755632824,8
4,0.168484211673717,0.578712605605082,8
5,0.364459675970005,0.793780532909919,8
6,0.520122148394596,1.00837750547978,8
7,0.617843196425323,1.22507433935657,8
1,-0.0176259278275357,-0.000150766321471707,8
2,-0.023315830607208,-0.000244757377458882,8
3,-0.031293524796884,-0.000335631906962508,8
4,-0.0397935141098199,-0.000421773836068784,8
5,-0.0483262068213357,-0.000503338645574392,8
6,-0.0569189161242062,-0.000582272578451448,8
7,-0.0657535612379844,-0.000661071375209765,8
1,-4.75277746781822,-2.31670606731673,8
2,-3.78948182671386,-2.03460792224671,8
3,-2.96454190749609,-1.70164722590188,8
4,-2.17543696854059,-1.28141327722311,8
5,-1.39220656273223,-0.771345399431389,8
6,-0.699938360450653,-0.197593250825696,8
7,-0.355439639605848,0.402487577792497,8
1,-2.58572660268518,-0.769519597425657,8
2,-2.32318491900587,-0.859134484180703,8
3,-2.09524297532423,-0.931178177516058,8
4,-1.88759871290839,-0.975741074295175,8
5,-1.78819733518699,-1.00665731674578,8
6,-1.87201910390726,-1.03586660041723,8
7,-2.14941601903625,-1.05571019591512,8
1,-0.0112651344681118,1.99290867453072e-06,8
2,-0.00997538908621871,-1.01744127700698e-06,8
3,-0.0122968707914211,-2.47578075640575e-06,8
4,-0.0164693712628371,-1.89216704260531e-06,8
5,-0.0213476589180042,-7.619875539433e-07,8
6,-0.026623275270316,-1.97473001151138e-06,8
7,-0.0322660555864963,-4.17137257979761e-06,8
1,-1.17703492441371,0.0423200812708471,8
2,-0.546392070444472,0.423822943248894,8
3,-0.0924631750194913,0.802753577231643,8
4,0.217866904063572,1.17183119796576,8
5,0.435232166626458,1.5203275797159,8
6,0.567106228303273,1.85049021356096,8
7,0.599612727192272,2.16898264341603,8
1,-0.0762179726798974,-0.00101411744260549,8
2,-0.171960886239523,-0.00257569294907833,8
3,-0.271217631003637,-0.00411259701479372,8
4,-0.368303462625228,-0.00560356305685561,8
5,-0.461636264020954,-0.00703361904444,8
6,-0.550200688504792,-0.00838897818975903,8
7,-0.635953173470189,-0.00969902330871841,8
1,-0.671470932440861,-0.0160288994290152,8
2,-0.445685342886173,0.135474199761893,8
3,-0.424318808753881,0.287290985753161,8
4,-0.507768866704305,0.439581094738604,8
5,-0.629612291800646,0.591796004963031,8
6,-0.770061554533065,0.741822598110701,8
7,-0.927009499711957,0.887968581388607,8
1,-1.31894208677851,0.459921132518234,8
2,-0.847224578109892,0.629163085384842,8
3,-0.426886949551951,0.789022711113144,8
4,-0.0561473375609837,0.937103432046714,8
5,0.219581059710318,1.0806371606766,8
6,0.338101470319692,1.23041421965831,8
7,0.291696773155531,1.38756390597655,8
1,-0.0140390787446989,-5.3298643154065e-05,9
2,-0.0159849351426263,-0.000180399224434247,9
3,-0.0231072649248121,-0.000306071936434726,9
4,-0.0317696919645474,-0.000428617956201194,9
5,-0.0407697379462129,-0.00054636119863849,9
6,-0.0498800208289316,-0.00065949205441429,9
7,-0.0592537354042925,-0.000771686125432769,9
1,-0.987517035670222,0.187340387016935,9
2,-0.648869262583014,0.42278752622092,9
3,-0.413831384122951,0.652306365525448,9
4,-0.225202209751923,0.865940828170634,9
5,-0.0473312567523272,1.05327531452765,9
6,0.0910464205277128,1.21846411102983,9
7,0.133683067626176,1.37451623699917,9
1,-0.0820835960454913,0.00102585104116493,9
2,-0.156596262968205,-0.00565947694305713,9
3,-0.318044955044418,-0.0123964333701032,9
4,-0.492620777382086,-0.0193704385424471,9
5,-0.682277810023717,-0.0268565520437543,9
6,-0.876247281844073,-0.0344718366337871,9
7,-1.07045835488466,-0.0420678823186993,9
1,-0.00358215423134013,-1.15182278914716e-06,9
2,-0.00315947294004096,-9.93906974500192e-08,9
3,-0.00389968219726914,8.854804125491e-07,9
4,-0.00523064599108274,1.56082659419354e-06,9
5,-0.00677520364712536,1.68171454983934e-06,9
6,-0.00843806714681891,1.17123587717316e-06,9
7,-0.0102205420782644,4.67010964122494e-07,9
1,-0.713281687604161,-0.132070869001102,9
2,-0.464031610936569,-0.0184293771980668,9
3,-0.239369613658657,0.0983345568954683,9
4,-0.0501617115578952,0.221931199231515,9
5,0.0516279635028205,0.354162060765915,9
6,0.0507935678422365,0.491865912056313,9
7,-0.00630805799748146,0.630415761231054,9
1,-0.577137447331861,-0.0163629964469054,9
2,-0.325450660814478,0.134873858982011,9
3,-0.173341464772621,0.286443549508947,9
4,-0.0941620111558491,0.438340362668634,9
5,-0.0535234875884508,0.590216577565236,9
6,-0.0412982822398104,0.74302890290961,9
7,-0.0616005270420633,0.898476028299371,9
1,-0.00786586640190059,7.32792288538064e-06,9
2,-0.00703658220624404,8.19287039277583e-06,9
3,-0.00861473404937981,8.80387671386984e-06,9
4,-0.0114278599898211,8.66026285084587e-06,9
5,-0.0147169642506967,7.31455028635253e-06,9
6,-0.0182970356232043,5.52687593380341e-06,9
7,-0.0221494286913265,4.1312995184839e-06,9
1,-0.005155249589187,-7.04887874380944e-06,9
2,-0.00515853940751127,-1.72823215836004e-05,9
3,-0.00685172767690886,-2.7359396549187e-05,9
4,-0.00922117337338457,-3.71285298825796e-05,9
5,-0.0117703809666645,-4.60382285201177e-05,9
6,-0.0143624452300164,-5.36796358705516e-05,9
7,-0.0170116409154841,-6.01700215963064e-05,9
1,-0.00812062211458925,-5.56089145753447e-06,9
2,-0.00707700421630302,1.26091754637514e-06,9
3,-0.008949739637883,8.01324186916474e-06,9
4,-0.0122552175089293,1.45905458603934e-05,9
5,-0.0160479159405792,2.085966686316e-05,9
6,-0.0200923073024116,2.69220167243844e-05,9
7,-0.0243796584246926,3.29751354524177e-05,9
1,-1.15482135904357,0.414127095162425,9
2,-0.648660496876456,0.629005738221728,9
3,-0.218681314829823,0.836360147989093,9
4,0.13550048350787,1.0351168311212,9
5,0.388612999281946,1.22024805730389,9
6,0.47772023709083,1.39850603850658,9
7,0.404907302142037,1.58336200776312,9
1,-0.103657214048905,1.20121396189359,9
2,0.554492602466118,1.34716000290316,9
3,0.995753378169112,1.46194530407126,9
4,1.16157258446418,1.497840892559,9
6,0.668030576516015,0.924863143626174,9
7,0.0615409048387384,0.552819617110704,9
1,-0.00790411931254239,8.09062825757323e-06,9
2,-0.00785590819980449,-5.84666497802644e-05,9
3,-0.0114816265800097,-0.000125290422037239,9
4,-0.0163939811492594,-0.000192546672670879,9
5,-0.0216923788197503,-0.000259862102322206,9
6,-0.0271902296550651,-0.000327250417352598,9
7,-0.0328914222757464,-0.000395217135329862,9
1,-0.358540045277866,0.0210750736264851,9
2,-0.235105681897118,0.107582502586125,9
3,-0.18916086257895,0.193719600565337,9
4,-0.188131070618235,0.279462436033793,9
5,-0.207260653931971,0.363974918231494,9
6,-0.240235152964808,0.446737283570261,9
7,-0.290508543120804,0.529524529234694,9
1,-0.279737357113927,-0.000365893751070878,9
2,-0.340947245249651,-0.0575145388299614,9
3,-0.512951180348525,-0.114677360673288,9
4,-0.724842005575093,-0.171808078067474,9
5,-0.948864529567885,-0.228706838888104,9
6,-1.17826143931283,-0.285084576204156,9
7,-1.40740629871442,-0.339828660682596,9
1,-0.00629514623112388,4.33885815009916e-06,9
2,-0.0059060549139837,1.50511125589503e-05,9
3,-0.00765754917255741,2.55620560309922e-05,9
4,-0.0103376381015069,3.55196344967723e-05,9
5,-0.0133199800311064,4.4732395171998e-05,9
6,-0.01647224997807,5.34902894440137e-05,9
7,-0.0198069214214,6.21754675163011e-05,9
1,-0.595929896991238,-0.0485473587774248,9
2,-0.356441213976167,0.0775515546569245,9
3,-0.195379365932313,0.206900704616348,9
4,-0.099041711205503,0.348211751903927,9
5,-0.0575261456407854,0.508835480229899,9
6,-0.074755120493665,0.687741906132219,9
7,-0.138684508287851,0.872047589077984,9
1,-0.564309449576457,-0.0464503698476619,9
2,-0.400417684469422,0.0468933985877724,9
3,-0.551848638573969,0.141402461342224,9
4,-0.812437427594273,0.238126325782773,9
5,-1.10322853101612,0.337107415276899,9
6,-1.41032454418877,0.438136566491017,9
7,-1.73264460600704,0.540678146389366,9
1,-0.0111822613312489,-1.0456095003164e-06,9
2,-0.00980238675778507,9.56387945736381e-05,9
